file	context	selector	property	old_value	final_value	old_rule	final_rule
src/css/banner/04-banner-color-merge.css	@media (max-width: 640px)	body .image-group:not(#__av_prio_a#__av_prio_b)	transform	translateY(10px)	translateY(18px)	19	25
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::after	content	""	none	1	17
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::after	top	-16px	0	1	17
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::after	top	calc(var(--av-equal-gap) * -1)	0	9	17
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::after	height	16px	0	1	17
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::after	height	var(--av-equal-gap)	0	9	17
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::before	inset	-16px 0 0 0	0 0 0 0	2	18
src/css/banner/05-banner-final.css		body .page:not(#__av_prio_a#__av_prio_b)::before	inset	calc(var(--av-equal-gap) * -1) 0 0 0	0 0 0 0	10	18
src/css/com/01-comments-core.css		.av10-card	grid-template-rows	70px minmax(0, 1fr) 50px	72px minmax(0, 1fr) 50px	26	94
src/css/com/01-comments-core.css		.av10-avatar	width	50px	56px	43	99
src/css/com/01-comments-core.css		.av10-avatar	height	50px	56px	43	99
src/css/com/01-comments-core.css		.av10-avatar	background	linear-gradient(145deg, color-mix(in srgb, var(--accent) 50%, #12353d), #10262c)	rgba(5, 24, 30, 0.88)	43	99
src/css/com/02-comments-layout.css		.av10-card	grid-template-rows	62px minmax(0, 1fr) 46px	60px minmax(0, 1fr) 44px	5	59
src/css/com/02-comments-layout.css		.av10-card	padding	12px 14px 12px	14px	5	59
src/css/com/02-comments-layout.css		.av10-head	min-height	56px	0	6	60
src/css/com/02-comments-layout.css		.av10-name	font-size	12.5px	14px	11	64
src/css/com/02-comments-layout.css		.av10-name	font-size	14.5px	14px	27	64
src/css/com/02-comments-layout.css		.av10-name	line-height	1.1	1.08	11	64
src/css/com/02-comments-layout.css		.av10-message	grid-template-rows	52px minmax(0, 1fr)	62px minmax(0, 1fr)	13	29
src/css/com/02-comments-layout.css		.av10-series	padding	6px 10px 6px 13px	8px 8px 8px 12px	14	68
src/css/com/02-comments-layout.css		.av10-series	padding	7px 8px 7px 12px	8px 8px 8px 12px	30	68
src/css/com/02-comments-layout.css		.av10-series-copy small	font-size	6.8px	7px	15	69
src/css/com/02-comments-layout.css		.av10-series-copy small	font-size	7.2px	7px	33	69
src/css/com/02-comments-layout.css		.av10-series-copy strong	font-size	9.8px	10.5px	16	70
src/css/com/02-comments-layout.css		.av10-series-copy strong	font-size	10.8px	10.5px	34	70
src/css/com/02-comments-layout.css		.av10-series-copy strong	line-height	1.15	1.08	16	34
src/css/com/02-comments-layout.css		.av10-body	padding	16px 13px 13px	15px 13px 13px	18	72
src/css/com/02-comments-layout.css		.av10-body	padding	13px 13px 12px	15px 13px 13px	37	72
src/css/com/02-comments-layout.css		.av10-text	line-height	1.58	1.55	19	73
src/css/com/02-comments-layout.css		.av10-text	line-height	1.57	1.55	38	73
src/css/com/02-comments-layout.css		.av10-footer	padding-top	6px	7px	20	39
src/css/com/02-comments-layout.css		.av10-reactions	height	40px	41px	21	40
src/css/com/02-comments-layout.css	@media (max-width: 1510px)	.av10-card	grid-template-rows	60px minmax(0, 1fr) 46px	58px minmax(0, 1fr) 44px	22	82
src/css/com/02-comments-layout.css		.av10-time	font-size	9px	8.8px	28	65
src/css/com/02-comments-layout.css		.av10-series	border-radius	12px	11px	30	68
src/css/com/02-comments-layout.css		.av10-text	letter-spacing	-0.012em	-0.01em	38	73
src/css/com/02-comments-layout.css		.av10-footer	height	48px	44px	39	75
src/css/com/02-comments-layout.css		.av10-reactions	padding	0	3px	40	76
src/css/com/02-comments-layout.css		.av10-reactions	border	0	1px solid rgba(145, 210, 204, 0.10)	40	76
src/css/com/02-comments-layout.css		.av10-reactions	background	transparent	rgba(1, 12, 16, 0.32)	40	76
src/css/com/02-comments-layout.css		.av10-reactions	box-shadow	none	inset 0 1px rgba(255,255,255,.025)	40	76
src/css/com/02-comments-layout.css		.av10-reactions	backdrop-filter	none	blur(10px)	40	76
src/css/com/02-comments-layout.css		.av10-reaction	gap	6px	5px	41	78
src/css/com/02-comments-layout.css		.av10-reaction	padding	0 7px	0 5px	41	78
src/css/com/02-comments-layout.css		.av10-reaction svg	width	13.5px	13px	42	80
src/css/com/02-comments-layout.css		.av10-reaction svg	height	13.5px	13px	42	80
src/css/com/02-comments-layout.css		.av10-reaction svg	padding	3.5px	2.5px	42	80
src/css/com/02-comments-layout.css		.av10-reaction span	min-width	10px	9px	43	81
src/css/com/02-comments-layout.css		.av10-reaction span	font-size	9.8px	9.3px	43	81
src/css/com/03-comments-refinement.css		.av10-card	height	430px	392px	2	78
src/css/com/03-comments-refinement.css		.av10-card	height	418px	392px	41	78
src/css/com/03-comments-refinement.css		.av10-card	height	402px	392px	69	78
src/css/com/03-comments-refinement.css		.av10-online	width	13px	10px	8	112
src/css/com/03-comments-refinement.css		.av10-online	height	13px	10px	8	112
src/css/com/03-comments-refinement.css		.av10-online	border-width	3px	2px	8	112
src/css/com/03-comments-refinement.css		.av10-identity	transform	none	translateY(-13px)	9	113
src/css/com/03-comments-refinement.css		.av10-name	font-size	15.6px	16.6px	10	119
src/css/com/03-comments-refinement.css		.av10-name	font-weight	840	850	10	119
src/css/com/03-comments-refinement.css		.av10-time	margin-top	5px	4px	11	120
src/css/com/03-comments-refinement.css		.av10-time	margin-top	3px	4px	115	120
src/css/com/03-comments-refinement.css		.av10-time	font-size	9.2px	10.2px	11	120
src/css/com/03-comments-refinement.css		.av10-time	font-weight	680	700	11	120
src/css/com/03-comments-refinement.css		.av10-series	flex	0 0 72px	0 0 52px	13	60
src/css/com/03-comments-refinement.css		.av10-series	flex	0 0 58px	0 0 52px	44	60
src/css/com/03-comments-refinement.css		.av10-series	width	calc(100% - 14px)	calc(100% - 34px)	13	60
src/css/com/03-comments-refinement.css		.av10-series	width	calc(100% - 16px)	calc(100% - 34px)	44	60
src/css/com/03-comments-refinement.css		.av10-series	height	72px	52px	13	60
src/css/com/03-comments-refinement.css		.av10-series	height	58px	52px	44	60
src/css/com/03-comments-refinement.css		.av10-series	margin	7px 7px 0	8px auto 0	13	60
src/css/com/03-comments-refinement.css		.av10-series	margin	8px 8px 0	8px auto 0	44	60
src/css/com/03-comments-refinement.css		.av10-series	grid-template-columns	minmax(0, 1fr) 28px	minmax(0, 1fr) 22px	13	60
src/css/com/03-comments-refinement.css		.av10-series	grid-template-columns	minmax(0, 1fr) 24px	minmax(0, 1fr) 22px	44	60
src/css/com/03-comments-refinement.css		.av10-series	padding	9px 9px 9px 13px	7px 10px 7px 13px	13	60
src/css/com/03-comments-refinement.css		.av10-series	padding	8px 10px 8px 14px	7px 10px 7px 13px	44	60
src/css/com/03-comments-refinement.css		.av10-series-copy small	font-size	7.3px	8.5px	14	91
src/css/com/03-comments-refinement.css		.av10-series-copy small	font-size	6.9px	8.5px	47	91
src/css/com/03-comments-refinement.css		.av10-series-copy small	font-size	6.6px	8.5px	62	91
src/css/com/03-comments-refinement.css		.av10-series-copy small	font-weight	850	840	14	47
src/css/com/03-comments-refinement.css		.av10-series-copy small	line-height	1.05	1	14	47
src/css/com/03-comments-refinement.css		.av10-series-copy strong	display	-webkit-box	block	15	48
src/css/com/03-comments-refinement.css		.av10-series-copy strong	margin-top	6px	4px	15	63
src/css/com/03-comments-refinement.css		.av10-series-copy strong	margin-top	5px	4px	48	63
src/css/com/03-comments-refinement.css		.av10-series-copy strong	font-size	11.7px	12.2px	15	92
src/css/com/03-comments-refinement.css		.av10-series-copy strong	font-size	11.9px	12.2px	48	92
src/css/com/03-comments-refinement.css		.av10-series-copy strong	font-size	11.3px	12.2px	63	92
src/css/com/03-comments-refinement.css		.av10-series-copy strong	line-height	1.14	1.12	15	92
src/css/com/03-comments-refinement.css		.av10-series-copy strong	line-height	1.1	1.12	63	92
src/css/com/03-comments-refinement.css		.av10-series-copy strong	white-space	normal	nowrap	15	48
src/css/com/03-comments-refinement.css		.av10-series-copy strong	text-overflow	unset	ellipsis	15	48
src/css/com/03-comments-refinement.css		.av10-series-arrow	width	28px	22px	16	101
src/css/com/03-comments-refinement.css		.av10-series-arrow	width	24px	22px	49	101
src/css/com/03-comments-refinement.css		.av10-series-arrow	height	28px	22px	16	101
src/css/com/03-comments-refinement.css		.av10-series-arrow	height	24px	22px	49	101
src/css/com/03-comments-refinement.css		.av10-series-arrow	font-size	18px	15px	16	64
src/css/com/03-comments-refinement.css		.av10-series-arrow	font-size	16px	15px	49	64
src/css/com/03-comments-refinement.css		.av10-body	padding	14px 13px 12px	8px 13px 8px	17	81
src/css/com/03-comments-refinement.css		.av10-body	padding	12px 13px 12px	8px 13px 8px	52	81
src/css/com/03-comments-refinement.css		.av10-body	padding	10px 13px 10px	8px 13px 8px	70	81
src/css/com/03-comments-refinement.css		.av10-text	font-size	12px	13.7px	18	105
src/css/com/03-comments-refinement.css		.av10-text	font-size	11.9px	13.7px	53	105
src/css/com/03-comments-refinement.css		.av10-text	font-size	11.6px	13.7px	71	105
src/css/com/03-comments-refinement.css		.av10-text	font-size	11.3px	13.7px	82	105
src/css/com/03-comments-refinement.css		.av10-text	font-size	12.1px	13.7px	90	105
src/css/com/03-comments-refinement.css		.av10-text	font-size	12.7px	13.7px	99	105
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-card	height	408px	382px	23	84
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-card	height	400px	382px	54	84
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-card	height	390px	382px	73	84
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-name	font-size	15px	16.2px	27	121
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-time	font-size	9px	10px	28	122
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	flex-basis	68px	50px	29	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	flex-basis	56px	50px	55	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	height	68px	50px	29	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	height	56px	50px	55	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	width	calc(100% - 12px)	calc(100% - 28px)	29	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	width	calc(100% - 14px)	calc(100% - 28px)	55	66
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series-copy strong	font-size	11.1px	11.5px	30	95
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series-copy strong	font-size	11.4px	11.5px	56	95
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series-copy strong	font-size	11px	11.5px	67	95
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	11.8px	12.8px	31	109
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	11.7px	12.8px	57	109
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	11.4px	12.8px	75	109
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	11.1px	12.8px	87	109
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	11.9px	12.8px	94	109
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	font-size	12.3px	12.8px	102	109
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-card	height	424px	388px	35	88
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-card	height	412px	388px	58	88
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-card	height	398px	388px	76	88
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-name	font-size	15.4px	16.4px	38	123
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-series	flex-basis	70px	52px	39	68
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-series	flex-basis	58px	52px	59	68
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-series	height	70px	52px	39	68
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-series	height	58px	52px	59	68
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-series-copy strong	font-size	11.4px	11.6px	40	97
src/css/com/03-comments-refinement.css		.av10-series	gap	10px	9px	44	60
src/css/com/03-comments-refinement.css		.av10-series	border-radius	14px	13px	44	60
src/css/com/03-comments-refinement.css		.av10-series::before	top	11px	10px	45	61
src/css/com/03-comments-refinement.css		.av10-series::before	bottom	11px	10px	45	61
src/css/com/03-comments-refinement.css		.av10-series-arrow	border-radius	8px	7px	49	64
src/css/com/03-comments-refinement.css		.av10-series-arrow	color	#e4ca82	transparent	49	106
src/css/com/03-comments-refinement.css		.av10-text	line-clamp	6	4	53	82
src/css/com/03-comments-refinement.css		.av10-text	line-clamp	5	4	71	82
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-series	padding-left	13px	12px	55	66
src/css/com/03-comments-refinement.css		.av10-symbol	font-size	40px	36px	72	83
src/css/com/03-comments-refinement.css		.av10-symbol	bottom	4px	6px	72	83
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-body	padding-top	9px	8px	74	86
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-body	padding-bottom	9px	8px	74	86
src/css/com/03-comments-refinement.css	@media (max-width: 1510px)	.av10-text	line-clamp	5	4	75	87
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-text	font-size	11.5px	12.9px	77	111
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-text	font-size	12px	12.9px	96	111
src/css/com/03-comments-refinement.css	@media (max-width: 620px)	.av10-text	font-size	12.4px	12.9px	104	111
src/css/com/03-comments-refinement.css		.av10-text	line-height	1.46	1.56	82	105
src/css/com/03-comments-refinement.css		.av10-text	line-height	1.5	1.56	90	105
src/css/com/03-comments-refinement.css		.av10-text	line-height	1.54	1.56	99	105
src/css/com/03-comments-refinement.css		.av10-series-arrow	display	grid	flex	93	101
src/css/com/03-comments-refinement.css		.av10-name	line-height	1.06	1.04	114	119
src/css/com/04-comments-header.css		.comentarii-title-line	gap	6px	7px	2	33
src/css/com/04-comments-header.css		.comentarii-title-line	gap	9px	7px	24	33
src/css/com/04-comments-header.css		.comentarii-title-line::after	display	block	flex	3	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	color	#78dccc	#79cfc5	3	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	color	rgba(120, 220, 204, 0.82)	#79cfc5	26	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	font-size	9px	8.1px	3	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	font-size	8.4px	8.1px	26	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	font-weight	850	800	3	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	letter-spacing	0.18em	0.16em	3	35
src/css/com/04-comments-header.css		.comentarii-title-line::after	letter-spacing	0.19em	0.16em	26	35
src/css/com/04-comments-header.css		.comentarii-tabs	margin-top	1px	0	8	36
src/css/com/04-comments-header.css		.comentarii-top	align-items	flex-start	center	12	32
src/css/com/04-comments-header.css		.comentarii-top	gap	16px	18px	12	32
src/css/com/04-comments-header.css		.comentarii-tabs	gap	8px	7px	13	36
src/css/com/04-comments-header.css		.com-category-selector	grid-template-columns	minmax(0, 1fr) 18px	minmax(0, 1fr) 14px	17	38
src/css/com/04-comments-header.css		.com-category-selector	grid-template-columns	minmax(0, 1fr) 16px	minmax(0, 1fr) 14px	27	38
src/css/com/04-comments-header.css		.com-category-selector	gap	4px	2px	17	38
src/css/com/04-comments-header.css		.com-category-selector	padding	0 9px 0 13px	0 7px 0 10px	17	38
src/css/com/04-comments-header.css		.com-category-selector .com-cat-arrow	width	18px	14px	19	40
src/css/com/04-comments-header.css		.com-category-selector .com-cat-arrow	width	16px	14px	29	40
src/css/com/04-comments-header.css		.com-category-selector .com-cat-arrow	height	18px	14px	19	40
src/css/com/04-comments-header.css		.com-category-selector .com-cat-arrow	height	16px	14px	29	40
src/css/com/04-comments-header.css		.com-category-selector .com-cat-arrow	font-size	17px	14px	19	40
src/css/com/04-comments-header.css		.comentarii-title-group h2	line-height	0.98	1	25	34
src/css/com/04-comments-header.css		.com-category-selector	width	88px	76px	27	38
src/css/com/04-comments-header.css		.com-category-selector	min-width	88px	76px	27	38
src/css/com/04-comments-header.css		.com-category-selector	border-radius	10px	9px	27	38
src/css/com/04-comments-header.css		.com-category-selector	margin-top	2px	0	27	38
src/css/com/04-comments-header.css		.com-category-selector .com-cat-label	font-size	8.7px	8.4px	28	39
src/css/com/04-comments-header.css	@media (max-width: 990px)	.comentarii-title-line	gap	8px	6px	30	43
src/css/com/04-comments-header.css	@media (max-width: 990px)	.com-category-selector	width	86px	74px	31	44
src/css/com/04-comments-header.css	@media (max-width: 990px)	.com-category-selector	min-width	86px	74px	31	44
src/css/com/06-comments-art.css		.av10-card::after	background	radial-gradient(circle at 84% 18%, color-mix(in srgb, var(--accent) 10%, transparent) 0 0, color-mix(in srgb, var(--accent) 18%, transparent) 0 54px, transparent 96px),     linear-gradient(112deg, transparent 0 13%, color-mix(in srgb, var(--accent) 8%, transparent) 13.3% 14.1%, transparent 14.5% 100%),     linear-gradient(126deg, transparent 0 26%, rgba(255,255,255,.03) 26.3% 27.1%, transparent 27.5% 100%),     linear-gradient(142deg, transparent 0 58%, color-mix(in srgb, var(--accent) 6%, transparent) 58.4% 59%, transparent 59.4% 100%),     repeating-linear-gradient(-21deg,       transparent 0 22px,       color-mix(in srgb, var(--accent) 3.8%, transparent) 22px 24px,       transparent 24px 62px),     repeating-linear-gradient(94deg,       transparent 0 68px,       rgba(255,255,255,.018) 68px 69px,       transparent 69px 128px)	radial-gradient(ellipse at 7% 81%,       color-mix(in srgb, var(--accent) 20%, transparent) 0 14px,       color-mix(in srgb, var(--accent) 10%, transparent) 30px,       transparent 68px),     linear-gradient(154deg,       transparent 0 67%,       color-mix(in srgb, var(--accent) 9%, transparent) 67.3% 68.2%,       transparent 68.7% 100%),     radial-gradient(circle at 84% 18%, color-mix(in srgb, var(--accent) 10%, transparent) 0 0, color-mix(in srgb, var(--accent) 18%, transparent) 0 54px, transparent 96px),     linear-gradient(112deg, transparent 0 13%, color-mix(in srgb, var(--accent) 8%, transparent) 13.3% 14.1%, transparent 14.5% 100%),     linear-gradient(126deg, transparent 0 26%, rgba(255,255,255,.03) 26.3% 27.1%, transparent 27.5% 100%),     linear-gradient(142deg, transparent 0 58%, color-mix(in srgb, var(--accent) 6%, transparent) 58.4% 59%, transparent 59.4% 100%),     repeating-linear-gradient(-21deg,       transparent 0 22px,       color-mix(in srgb, var(--accent) 3.8%, transparent) 22px 24px,       transparent 24px 62px),     repeating-linear-gradient(94deg,       transparent 0 68px,       rgba(255,255,255,.018) 68px 69px,       transparent 69px 128px)	4	17
src/css/com/06-comments-art.css		.av10-card:not(#__av_prio_a#__av_prio_b)	height	416px	404px	26	38
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	flex	0 0 68px	0 0 54px	27	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	flex	0 0 58px	0 0 54px	39	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	flex	0 0 50px	0 0 54px	55	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	height	68px	54px	27	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	height	58px	54px	39	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	height	50px	54px	55	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	align-items	start	center	27	39
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	padding	9px 8px 8px 12px	5px 8px 5px 12px	27	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	padding	8px 8px 8px 12px	5px 8px 5px 12px	39	62
src/css/com/06-comments-art.css		.av10-series:not(#__av_prio_a#__av_prio_b)	padding	4px 8px 4px 12px	5px 8px 5px 12px	55	62
src/css/com/06-comments-art.css		.av10-series-copy strong:not(#__av_prio_a#__av_prio_b)	margin-top	4px	1px	29	60
src/css/com/06-comments-art.css		.av10-series-copy strong:not(#__av_prio_a#__av_prio_b)	margin-top	3px	1px	42	60
src/css/com/06-comments-art.css		.av10-series-copy strong:not(#__av_prio_a#__av_prio_b)	margin-top	2px	1px	56	60
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	margin-top	4px	1px	30	61
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	margin-top	3px	1px	43	61
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	margin-top	2px	1px	57	61
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	color	color-mix(in srgb, var(--accent) 42%, #cfe8e6)	color-mix(in srgb, var(--accent) 58%, #d9efeb)	30	43
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	font-size	7.2px	9.5px	30	43
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	font-weight	760	800	30	43
src/css/com/06-comments-art.css		.av10-series-meta:not(#__av_prio_a#__av_prio_b)	line-height	1.1	1.05	30	43
